paper_link,paper_title,handle,message
http://medrxiv.org/cgi/content/short/2020.08.10.20171413,High prevalence of SARS-CoV-2 antibodies in care homes affected by COVID-19; a prospective cohort study in England,@12FreeBeer,Seroprevalence in 6 care homes in England: 81% of residents 75% of staff Levels ~5X-15X greater than general public. Serology studies only measure general public & don't include care homes. The results of this study reflect why these serology studies m
http://medrxiv.org/cgi/content/short/2020.08.10.20171413,High prevalence of SARS-CoV-2 antibodies in care homes affected by COVID-19; a prospective cohort study in England,@medrxivpreprint,High prevalence of SARS-CoV-2 antibodies in care homes affected by COVID-19; a prospective cohort study in England  https://t.co/I3kOIa1zOE #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@outbreaksci,New #SARSCoV preprint: Low awareness of past SARS-CoV-2 infection in healthy adults https://t.co/Ghfwl8sMCs
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@outbreaksci,"Contribute a rapid review or request one for ""Low awareness of past SARS-CoV-2 infection in healthy adults"" (https://t.co/Ghfwl8bbdS). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.10.20171561) at https://t.co/RnurTKM2ac @outbreaksci @PREreview_"
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@outbreaksci,New #COVID19 preprint: Low awareness of past SARS-CoV-2 infection in healthy adults https://t.co/Ghfwl8sMCs
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@PandemicCovid20,Low awareness of past SARS-CoV-2 infection in healthy adults https://t.co/m2LMBM390m
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@AntifaDisabled,"RT @chrishendel: 🤔  > ""Individuals donating plasma anywhere in the Netherlands were screened for total #SARSCoV2 antibodies.""  > ""48 percen…"
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@chrishendel,"🤔  > ""Individuals donating plasma anywhere in the Netherlands were screened for total #SARSCoV2 antibodies.""  > ""48 percent of antibody-positive persons did not suspect having had #COVID19, in spite of most of them reporting symptoms.""  https://t.co/"
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@SciscoreReports,The paper “Low awareness of past SARS-CoV-2 infection in heal...” (https://t.co/4aVgu4o3Ah) has been reviewed by a set of automated tools; find the results of the analysis here: https://t.co/xcI4cBZMZu. We detected 1 of 5 rigor criteria and 2 key resources
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@kyle_minogue,"Awareness of infection was low among individuals that tested positive for SARS-CoV-2 antibodies, even at the peak of the epidemic. https://t.co/gazmqjjAPK"
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@soltysik_rob,"Awareness of infection was low among individuals that tested positive for SARS-CoV-2 antibodies, even at the peak of the epidemic.  https://t.co/PNzYIjJxMx"
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@angelseti,RT @medrxivpreprint: Low awareness of past SARS-CoV-2 infection in healthy adults  https://t.co/vGYg3440j0 #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.10.20171561,Low awareness of past SARS-CoV-2 infection in healthy adults,@medrxivpreprint,Low awareness of past SARS-CoV-2 infection in healthy adults  https://t.co/vGYg3440j0 #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.10.20170506,"A ""Tail"" of Two Cities: Fatality-based Modeling of COVID-19 Evolution in New York City and Cook County, IL",@SciscoreReports,The paper “A &quot;Tail&quot; of Two Cities: Fatality-based M...” (https://t.co/vPL9ENSD8U) has been reviewed by a set of automated tools; find the results of the analysis here: https://t.co/sBfTS5Qilm. We detected 1 key resource.
http://medrxiv.org/cgi/content/short/2020.08.10.20170506,"A ""Tail"" of Two Cities: Fatality-based Modeling of COVID-19 Evolution in New York City and Cook County, IL",@medrxivpreprint,"A ""Tail"" of Two Cities: Fatality-based Modeling of COVID-19 Evolution in New York City and Cook County, IL  https://t.co/5McjvQTCza #medRxiv"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@manavas21,RT @EnferEvidente: PPrint el caso del restaurante de Guangzhou El tipo de circulación de aire en el interior de los locales parece centrar…
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@NG20194,@apoorva_nyc
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@MassatoHirai,"RT @outbreaksci: New #SARSCoV preprint: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces https://t.…"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@EnferEvidente,PPrint el caso del restaurante de Guangzhou El tipo de circulación de aire en el interior de los locales parece centrar el riesgo de contagio de SARS-CoV-2 En este estudio utilizan el enfoque Langriano (ver por donde se desplaza un volumen) para mostrarlo
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@outbreaksci,"New #SARSCoV preprint: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces https://t.co/v5FGZZqqPG"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@outbreaksci,"Contribute a rapid review or request one for ""The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces"" (https://t.co/v5FGZZqqPG). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.11.20173195) at https://t.co/RnurTL3DyM @outbreaksc"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@outbreaksci,"New #COVID19 preprint: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces https://t.co/v5FGZZqqPG"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@jyoukeishibu,@AirborneKanki こちらはmedrxivに掲載されてる最新の論文です。もう御覧になってらっしゃるでしょうか？ https://t.co/b209MT4imX
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@PINKYPIE41,"RT @PandemicCovid20: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces https://t.co/pOfwUEH1jw"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@PandemicCovid20,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces https://t.co/pOfwUEH1jw"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@GeorgeThampy,RT @drug_smolecules: I love these simulation models of particles coming out from #COVID19  Here is a model on the restaurant-acquired infec…
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@SciscoreReports,The paper “The Build-Up of Droplet/Aerosols Carrying the SARS...” (https://t.co/7aDM4fted0) has been reviewed by a set of automated tools; find the results of the analysis here: https://t.co/dlgBglIhhl. We detected 0 key resources.
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@lifejoybiofun,RT @drug_smolecules: I love these simulation models of particles coming out from #COVID19  Here is a model on the restaurant-acquired infec…
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@drug_smolecules,I love these simulation models of particles coming out from #COVID19  Here is a model on the restaurant-acquired infections documented in China some months ago https://t.co/56ZSfn8zL4 https://t.co/LGs6HMAyGR
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@angelseti,"RT @medrxivpreprint: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces  https://t.co/msjm8NpR6u #med…"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@AntifaDisabled,"RT @medrxivpreprint: The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces  https://t.co/msjm8NpR6u #med…"
http://medrxiv.org/cgi/content/short/2020.08.11.20173195,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces",@medrxivpreprint,"The Build-Up of Droplet/Aerosols Carrying the SARS-CoV-2 Coronavirus, in Confined Spaces  https://t.co/msjm8NpR6u #medRxiv"
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@EnferEvidente,PrePrint Impacto de las medidas no farmacologicas en la transmisión del SARS-CoV-2 en 130 países https://t.co/8RmgTQcZXA El cierre de escuelas y la restricción de movilidad muestran resultados sólidos en todos los escenarios el resto son eficaces en determ
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@outbreaksci,New #SARSCoV preprint: The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories https://t.co/vihwr3rXMN
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@outbreaksci,"Contribute a rapid review or request one for ""The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 c..."" (https://t.co/vihwr3rXMN). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.11.20172643) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@outbreaksci,New #COVID19 preprint: The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories https://t.co/vihwr3rXMN
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@hazardscampaign,"https://t.co/Ig0Blqgf92  Next in line on with ‘strong evidence’ of a related rate reduction comes workplace closure, income support and debt/contract relief."
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@PINKYPIE41,RT @PandemicCovid20: The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories https:/…
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@PandemicCovid20,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories https://t.co/t0ocKURNq1
http://medrxiv.org/cgi/content/short/2020.08.11.20172643,The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories,@CHOMES102,RT @medrxivpreprint: The impact of non-pharmaceutical interventions on SARS-CoV-2 transmission across 130 countries and territories  https:…
